Id,MSSubClass,LotFrontage,LotArea,Neighborhood,Condition1,BldgType,HouseStyle,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1272,20,NA,9156,NWAmes,PosN,1Fam,1Story,7,1968,1968,Hip,0,0,1489,1489,GasA,Y,1489,0,1489,0,0,2,0,Gd,7,1,2,462,8,2009,WD,Normal,185750
1273,20,NA,13526,Sawyer,Norm,1Fam,1Story,6,1965,1965,Hip,114,560,0,935,GasA,Y,935,0,935,1,0,1,0,TA,5,0,1,288,11,2006,WD,Normal,137000
1274,80,124,11512,Edwards,Norm,1Fam,SLvl,7,1959,2006,Gable,84,719,300,1019,GasA,Y,1357,0,1357,1,0,1,0,Ex,5,1,1,312,5,2008,WD,Normal,177000
1275,50,53,5362,Crawfor,Norm,1Fam,1.5Fin,6,1910,2003,Gable,0,0,661,661,GasA,Y,661,589,1250,0,0,2,0,TA,8,1,2,552,11,2007,WD,Normal,139000
1276,90,95,11345,NAmes,Feedr,Duplex,2Story,5,1948,1950,Gable,567,220,708,928,GasA,Y,928,992,1920,0,0,2,0,TA,10,0,2,400,7,2007,WD,Normal,137000
1277,60,NA,12936,NWAmes,Norm,1Fam,2Story,6,1972,1972,Gable,0,593,130,723,GasA,Y,735,660,1395,0,1,1,1,TA,6,1,2,497,12,2009,WD,Normal,162000
1278,80,NA,17871,NWAmes,Norm,1Fam,SLvl,5,1967,1976,Gable,359,528,1152,1680,GasA,Y,1724,0,1724,1,0,1,1,TA,7,1,2,480,6,2009,WD,Normal,197900
1279,60,75,9473,CollgCr,Norm,1Fam,2Story,5,2002,2002,Gable,NA,804,324,1128,GasA,Y,1128,903,2031,1,0,2,1,Gd,7,1,2,577,3,2008,WD,Normal,237000
1280,50,60,7500,IDOTRR,Norm,1Fam,1.5Fin,4,1920,1950,Gable,0,0,698,698,GasA,Y,698,430,1128,0,0,1,0,TA,6,0,2,528,4,2010,COD,Abnorml,68400
1281,20,67,9808,CollgCr,Norm,1Fam,1Story,5,2002,2002,Gable,110,788,785,1573,GasA,Y,1573,0,1573,1,0,2,0,Gd,6,0,2,544,3,2009,WD,Normal,227000
1282,20,50,8049,Timber,Norm,1Fam,1Story,5,1990,1990,Hip,54,1053,256,1309,GasA,Y,1339,0,1339,1,0,2,0,TA,6,1,2,484,7,2006,WD,Normal,180000
1283,20,61,8800,CollgCr,Norm,1Fam,1Story,7,1977,2008,Gable,0,532,364,1040,GasA,Y,1040,0,1040,0,0,2,0,Gd,5,0,2,484,9,2009,WD,Normal,150500
1284,90,94,9400,Mitchel,Norm,Duplex,2Story,5,1971,1971,Mansard,0,0,912,912,GasA,Y,912,912,1824,0,0,2,2,TA,8,0,0,0,4,2010,WD,Normal,139000
1285,50,50,9638,SWISU,Feedr,1Fam,1.5Fin,7,1919,1990,Gable,0,0,804,804,GasA,Y,1699,748,2447,0,0,2,0,Gd,10,1,1,336,3,2010,WD,Normal,169000
1286,50,50,6000,BrkSide,Norm,1Fam,1.5Fin,6,1939,1950,Gable,0,0,780,780,GasA,Y,825,587,1412,0,0,1,0,TA,6,1,1,280,5,2009,WD,Normal,132500
1287,20,NA,9790,NWAmes,Feedr,1Fam,1Story,5,1963,1963,Hip,451,569,678,1328,GasA,Y,1328,0,1328,1,0,1,1,TA,6,2,2,528,6,2010,WD,Normal,143000
1288,20,NA,36500,ClearCr,Norm,1Fam,1Story,5,1964,1964,Gable,621,812,812,1624,GasA,Y,1582,0,1582,0,1,2,0,TA,7,0,2,390,6,2006,WD,Normal,190000
1289,120,40,5664,StoneBr,Norm,TwnhsE,1Story,5,2000,2000,Gable,0,1158,343,1501,GasA,Y,1659,0,1659,1,0,2,0,Ex,5,1,2,499,10,2009,WD,Normal,278000
1290,60,86,11065,NridgHt,Norm,1Fam,2Story,5,2006,2006,Gable,788,0,1085,1085,GasA,Y,1120,850,1970,0,0,2,1,Ex,8,1,3,753,10,2006,New,Partial,281000
1291,80,NA,14112,NAmes,Norm,1Fam,SLvl,7,1964,1964,Hip,86,1014,138,1152,GasA,Y,1152,0,1152,1,0,1,0,TA,6,1,2,484,4,2010,WD,Normal,180500
1292,160,21,1680,BrDale,Norm,Twnhs,2Story,7,1972,1972,Gable,268,231,399,630,GasA,Y,630,672,1302,0,0,2,1,TA,6,0,1,264,2,2009,WD,Normal,119500
1293,70,60,6600,OldTown,Norm,1Fam,2Story,4,1892,1965,Gable,0,0,994,994,GasA,N,1378,994,2372,0,0,2,0,TA,11,0,1,432,12,2009,WD,Normal,107500
1294,60,78,10140,NWAmes,Norm,1Fam,2Story,5,1976,1976,Gable,0,194,638,832,GasA,Y,832,832,1664,0,0,2,1,TA,8,1,2,528,3,2006,WD,Normal,162900
1295,20,60,8172,Edwards,Norm,1Fam,1Story,7,1955,1990,Hip,0,167,697,864,GasA,Y,864,0,864,1,0,1,0,TA,5,0,2,572,4,2006,WD,Normal,115000
1296,20,70,8400,NAmes,Feedr,1Fam,1Story,5,1968,1968,Hip,168,1016,36,1052,GasA,Y,1052,0,1052,1,0,1,1,TA,5,0,1,288,11,2006,WD,Normal,138500
1297,20,80,8700,NAmes,Norm,1Fam,1Story,6,1963,1963,Hip,148,776,344,1120,GasA,Y,1128,0,1128,1,0,2,0,TA,6,0,2,525,12,2008,WD,Normal,155000
1298,180,35,3675,Edwards,Norm,TwnhsE,SFoyer,5,2005,2006,Gable,82,547,0,547,GasA,Y,1072,0,1072,1,0,2,0,TA,5,0,2,525,6,2006,New,Partial,140000
1299,60,313,63887,Edwards,Feedr,1Fam,2Story,5,2008,2008,Hip,796,5644,466,6110,GasA,Y,4692,950,5642,2,0,2,1,Ex,12,3,2,1418,1,2008,New,Partial,160000
1300,20,75,7500,NAmes,Norm,1Fam,1Story,7,1959,1994,Hip,0,340,0,1246,GasA,Y,1246,0,1246,1,0,1,1,Gd,6,0,1,305,5,2010,WD,Normal,154000
1301,60,NA,10762,Gilbert,Norm,1Fam,2Story,5,1999,1999,Gable,344,694,284,978,GasA,Y,1005,978,1983,0,0,2,1,Gd,9,1,2,490,5,2009,WD,Normal,225000
1302,70,NA,7500,Crawfor,Norm,1Fam,2Story,7,1942,1950,Gable,0,547,224,771,GasA,Y,753,741,1494,0,0,1,0,Gd,7,2,1,213,11,2009,WD,Normal,177500
1303,60,92,10120,NoRidge,Norm,1Fam,2Story,5,1994,1994,Hip,391,740,425,1165,GasA,Y,1203,1323,2526,1,0,2,1,Gd,8,1,3,844,12,2006,WD,Normal,290000
1304,20,73,8688,Somerst,Norm,1Fam,1Story,5,2005,2005,Gable,228,0,1616,1616,GasA,Y,1616,0,1616,0,0,2,0,Gd,7,0,3,834,4,2006,WD,Normal,232000
1305,160,32,3363,Edwards,Norm,TwnhsE,2Story,5,2004,2004,Gable,117,0,976,976,GasA,Y,976,732,1708,0,0,2,0,Gd,7,0,2,380,4,2006,WD,Normal,130000
1306,20,108,13173,NridgHt,Norm,1Fam,1Story,5,2006,2007,Hip,300,1572,80,1652,GasA,Y,1652,0,1652,1,0,2,0,Ex,6,2,2,840,11,2009,WD,Normal,325000
1307,120,48,6955,NridgHt,Norm,TwnhsE,1Story,5,2005,2006,Gable,94,0,1368,1368,GasA,Y,1368,0,1368,0,0,2,0,Gd,6,1,2,474,9,2006,New,Partial,202500
1308,20,60,8072,CollgCr,Norm,1Fam,1Story,5,1994,1995,Gable,0,746,244,990,GasA,Y,990,0,990,1,0,1,0,TA,5,0,2,480,5,2009,WD,Normal,138000
1309,20,100,12000,OldTown,Norm,1Fam,1Story,7,1948,2005,Gable,0,144,172,924,GasA,Y,1122,0,1122,1,0,1,0,Gd,6,0,2,528,5,2008,WD,Normal,147000
1310,20,NA,7153,SawyerW,Norm,1Fam,1Story,5,1991,1991,Gable,88,1200,78,1278,GasA,Y,1294,0,1294,1,0,2,0,Gd,6,0,2,496,6,2008,WD,Normal,179200
1311,20,100,17500,Crawfor,PosA,1Fam,1Story,8,1959,2002,Gable,0,1406,496,1902,GasA,Y,1902,0,1902,1,0,2,0,Ex,7,2,2,567,5,2010,WD,Normal,335000
1312,20,68,8814,CollgCr,Norm,1Fam,1Story,5,2005,2007,Gable,80,925,349,1274,GasA,Y,1274,0,1274,1,0,2,0,Gd,6,0,2,508,1,2007,New,Partial,203000
1313,60,NA,9572,NoRidge,Norm,1Fam,2Story,5,1990,1990,Gable,336,482,971,1453,GasA,Y,1453,1357,2810,0,0,2,1,Gd,9,1,2,750,6,2007,WD,Normal,302000
1314,60,108,14774,NoRidge,Norm,1Fam,2Story,5,1999,1999,Gable,165,0,1393,1393,GasA,Y,1422,1177,2599,0,0,2,1,Gd,10,1,3,779,5,2010,WD,Normal,333168
1315,20,60,8190,Edwards,Norm,1Fam,1Story,6,1954,1954,Hip,0,732,216,948,GasA,Y,948,0,948,1,0,1,0,TA,5,1,1,280,10,2007,WD,Normal,119000
1316,60,85,11075,NAmes,Norm,1Fam,2Story,5,1969,1969,Gable,0,500,176,952,GasA,Y,1092,1020,2112,0,0,2,1,TA,9,2,2,576,6,2008,WD,Normal,206900
1317,20,61,10226,CollgCr,Norm,1Fam,1Story,5,2008,2008,Gable,270,0,1622,1622,GasA,Y,1630,0,1630,1,0,2,0,Ex,8,1,3,860,1,2009,WD,Normal,295493
1318,120,47,4230,Somerst,Norm,TwnhsE,1Story,5,2006,2007,Gable,0,0,1352,1352,GasA,Y,1352,0,1352,0,0,2,0,Gd,5,1,2,466,4,2007,New,Partial,208900
1319,20,NA,14781,CollgCr,Norm,1Fam,1Story,5,2001,2002,Hip,178,0,1753,1753,GasA,Y,1787,0,1787,0,0,2,0,Gd,7,1,3,748,8,2006,WD,Normal,275000
1320,20,75,10215,Edwards,Norm,1Fam,1Story,5,1954,1954,Hip,132,492,372,864,GasA,Y,948,0,948,0,0,1,0,TA,5,0,1,248,2,2007,WD,Normal,111000
1321,20,70,8400,NAmes,Norm,1Fam,1Story,3,1957,1957,Hip,0,189,628,1478,GasA,Y,1478,0,1478,1,0,1,1,TA,6,2,2,442,6,2009,WD,Normal,156500
1322,20,NA,6627,BrkSide,Feedr,1Fam,1Story,6,1949,1950,Hip,0,0,0,0,Floor,N,720,0,720,0,0,1,0,TA,4,0,1,287,7,2008,WD,Normal,72500
1323,60,107,10186,NoRidge,Norm,1Fam,2Story,5,1992,1992,Gable,0,674,76,750,GasA,Y,1061,862,1923,1,0,2,1,Gd,8,1,2,564,6,2010,WD,Normal,190000
1324,30,50,5330,BrkSide,Norm,1Fam,1Story,7,1940,1950,Hip,0,280,140,420,GasA,Y,708,0,708,0,0,1,0,Fa,5,0,0,0,12,2009,WD,Normal,82500
1325,20,75,9986,Somerst,Norm,1Fam,1Story,5,2006,2007,Gable,428,0,1795,1795,GasA,Y,1795,0,1795,0,0,2,0,Gd,7,1,3,895,2,2007,New,Partial,147000
1326,30,40,3636,IDOTRR,Norm,1Fam,1Story,4,1922,1950,Gable,0,0,796,796,GasA,N,796,0,796,0,0,1,0,TA,5,0,0,0,1,2008,WD,Normal,55000
1327,30,70,4270,Edwards,Norm,1Fam,1Story,6,1931,2006,Gable,0,544,0,544,GasA,Y,774,0,774,0,0,1,0,Gd,6,0,0,0,5,2007,WD,Normal,79000
1328,20,60,6600,Mitchel,Norm,1Fam,1Story,9,1982,2008,Gable,0,641,175,816,GasA,Y,816,0,816,0,1,1,0,Gd,5,1,1,264,10,2008,WD,Normal,130500
1329,50,60,10440,OldTown,Norm,1Fam,1.5Fin,7,1920,1950,Gable,0,493,1017,1510,GasW,Y,1584,1208,2792,0,0,2,0,TA,8,2,2,520,6,2008,WD,Normal,256000
1330,60,63,9084,Gilbert,Norm,1Fam,2Story,5,1998,1998,Hip,0,0,935,935,GasA,Y,955,677,1632,0,0,2,1,TA,8,1,2,462,6,2006,WD,Normal,176500
1331,20,85,10000,Somerst,Norm,1Fam,1Story,5,2006,2006,Hip,410,0,1588,1588,GasA,Y,1588,0,1588,0,0,2,0,Gd,7,1,3,825,12,2007,WD,Normal,227000
1332,80,55,10780,CollgCr,Norm,1Fam,SLvl,5,1976,1976,Gable,0,483,428,911,GasA,Y,954,0,954,0,0,1,0,TA,6,0,2,576,7,2006,WD,Normal,132500
1333,20,67,8877,Edwards,Norm,1Fam,1Story,6,1938,1958,Gable,0,690,126,816,GasA,Y,816,0,816,1,0,1,0,TA,3,1,1,288,5,2009,WD,Normal,100000
1334,50,60,7200,IDOTRR,Norm,1Fam,1.5Fin,6,1938,1995,Gable,0,0,803,803,GasA,Y,803,557,1360,0,0,1,1,Gd,6,0,1,297,7,2006,WD,Normal,125500
1335,160,24,2368,BrDale,Norm,TwnhsE,2Story,6,1970,1970,Gable,312,765,0,765,GasA,Y,765,600,1365,0,0,1,1,TA,7,0,2,440,5,2009,WD,Normal,125000
1336,20,80,9650,NWAmes,Norm,1Fam,1Story,5,1977,1977,Gable,360,686,664,1350,GasA,Y,1334,0,1334,0,1,2,0,TA,6,1,2,630,4,2009,WD,Normal,167900
1337,90,87,9246,NWAmes,Feedr,Duplex,1Story,5,1973,1973,Gable,564,0,1656,1656,GasA,Y,1656,0,1656,0,0,2,0,TA,8,0,2,506,11,2008,WD,Normal,135000
1338,30,153,4118,OldTown,Feedr,1Fam,1Story,4,1941,1950,Gable,0,0,693,693,Grav,N,693,0,693,0,0,1,0,Fa,4,0,0,0,3,2006,WD,Normal,52500
1339,60,95,13450,CollgCr,Norm,1Fam,2Story,5,2002,2002,Gable,0,700,216,916,GasA,Y,920,941,1861,1,0,2,1,Gd,8,0,2,492,6,2006,WD,Normal,200000
1340,20,120,9560,CollgCr,Norm,1Fam,1Story,7,1972,1972,Hip,0,360,504,864,GasA,Y,864,0,864,0,0,1,0,TA,5,0,1,288,6,2006,WD,Normal,128500
1341,20,70,8294,NAmes,Norm,1Fam,1Story,5,1971,1971,Gable,0,0,858,858,GasA,Y,872,0,872,0,0,1,0,TA,5,0,4,480,6,2007,WD,Normal,123000
1342,20,66,13695,SawyerW,RRAe,1Fam,1Story,5,2003,2004,Gable,0,814,300,1114,GasA,Y,1114,0,1114,1,0,1,0,Gd,6,0,2,576,7,2008,WD,Normal,155000
1343,60,NA,9375,CollgCr,Norm,1Fam,2Story,5,2002,2002,Gable,149,0,1284,1284,GasA,Y,1284,885,2169,0,0,2,1,Gd,7,1,2,647,8,2007,WD,Normal,228500
1344,50,57,7558,Crawfor,Norm,1Fam,1.5Fin,6,1928,1950,Gable,0,0,896,896,GasA,Y,1172,741,1913,0,0,1,1,TA,9,1,2,342,3,2009,WD,Normal,177000
1345,60,85,11103,CollgCr,Norm,1Fam,2Story,5,2006,2006,Gable,0,0,728,728,GasA,Y,728,728,1456,0,0,2,1,Gd,8,1,2,440,7,2007,New,Partial,155835
1346,30,50,6000,OldTown,Norm,1Fam,1Story,4,1920,1950,Hip,0,250,710,960,GasA,Y,960,0,960,0,0,1,0,Fa,5,0,1,308,7,2007,WD,Normal,108500
1347,20,NA,20781,NWAmes,PosN,1Fam,1Story,7,1968,2003,Hip,0,297,1203,1568,GasA,Y,2156,0,2156,0,0,2,0,TA,9,1,2,508,6,2006,WD,Normal,262500
1348,20,93,15306,Timber,Norm,1Fam,1Story,5,2006,2007,Gable,100,80,1652,1732,GasA,Y,1776,0,1776,1,0,2,0,Gd,7,1,3,712,5,2007,New,Partial,283463
1349,20,NA,16196,SawyerW,Norm,1Fam,1Story,5,1998,1998,Gable,0,1443,39,1482,GasA,Y,1494,0,1494,1,0,2,0,Gd,5,1,2,514,8,2007,WD,Normal,215000
1350,70,50,5250,OldTown,Norm,1Fam,2Story,5,1872,1987,Gable,0,259,425,684,OthW,N,938,1215,2358,0,0,2,0,TA,8,0,0,0,12,2008,WD,Normal,122000
1351,90,91,11643,NAmes,Artery,Duplex,2Story,5,1969,1969,Gable,368,500,748,1248,GasA,Y,1338,1296,2634,1,1,2,2,TA,12,0,4,968,8,2009,WD,Normal,200000
1352,60,70,9247,NAmes,Norm,1Fam,2Story,6,1962,1962,Gable,318,319,539,858,GasA,Y,858,858,1716,0,0,1,1,TA,8,1,2,490,3,2008,WD,Normal,171000
1353,50,50,6000,BrkSide,Norm,1Fam,1.5Fin,9,1937,2000,Gable,0,0,698,698,GasA,Y,786,390,1176,0,0,1,0,TA,4,0,2,624,7,2009,WD,Normal,134900
1354,50,56,14720,NoRidge,Norm,1Fam,1.5Fin,5,1995,1996,Hip,579,816,1217,2033,GasA,Y,2053,1185,3238,1,0,2,1,Gd,9,1,3,666,3,2010,WD,Normal,410000
1355,60,NA,10316,CollgCr,Norm,1Fam,2Story,5,2000,2000,Gable,0,735,257,992,GasA,Y,992,873,1865,1,0,2,1,Gd,7,1,3,839,6,2008,WD,Normal,235000
1356,80,102,10192,NWAmes,Norm,1Fam,SLvl,6,1968,1992,Gable,143,0,570,570,GasA,Y,1222,698,1920,0,0,3,0,Gd,8,1,2,487,9,2006,WD,Normal,170000
1357,20,NA,9477,NAmes,Norm,1Fam,1Story,5,1966,1966,Gable,65,340,524,864,GasA,Y,892,0,892,0,0,1,0,TA,5,0,1,264,10,2008,WD,Normal,110000
1358,20,NA,12537,NAmes,Norm,1Fam,1Story,6,1971,2008,Gable,0,734,344,1078,GasA,Y,1078,0,1078,1,0,1,1,TA,6,1,2,500,4,2010,WD,Normal,149900
1359,160,NA,2117,Somerst,Norm,Twnhs,2Story,5,2000,2000,Gable,216,378,378,756,GasA,Y,769,804,1573,0,0,2,1,Gd,5,0,2,440,6,2010,WD,Normal,177500
1360,20,129,16737,NridgHt,Norm,1Fam,1Story,5,2004,2005,Hip,66,1447,533,1980,GasA,Y,1980,0,1980,1,0,2,0,Ex,8,1,3,770,9,2006,WD,Normal,315000
1361,70,51,9842,SWISU,Feedr,1Fam,2Story,6,1921,1998,Gable,0,0,612,612,GasA,Y,990,1611,2601,0,0,3,1,TA,8,0,2,621,5,2008,WD,Normal,189000
1362,20,124,16158,StoneBr,Norm,1Fam,1Story,5,2005,2005,Hip,16,1274,256,1530,GasA,Y,1530,0,1530,1,0,2,0,Gd,7,1,2,430,6,2009,WD,Normal,260000
1363,50,NA,12513,NAmes,Feedr,1Fam,1.5Fin,4,1920,2007,Gable,0,0,715,715,GasA,Y,1281,457,1738,0,0,2,0,TA,7,1,1,368,6,2009,WD,Normal,104900
1364,60,73,8499,Gilbert,Norm,1Fam,2Story,5,2006,2007,Gable,0,0,616,616,GasA,Y,616,796,1412,0,0,2,1,Gd,6,1,2,432,3,2007,New,Partial,156932
1365,160,30,3180,Somerst,Norm,TwnhsE,2Story,5,2005,2005,Gable,0,0,600,600,GasA,Y,520,600,1200,0,0,2,1,Gd,4,0,2,480,4,2006,WD,Abnorml,144152
1366,60,NA,7500,Somerst,Norm,1Fam,2Story,5,2000,2000,Gable,0,533,281,814,GasA,Y,814,860,1674,1,0,2,1,Gd,7,0,2,663,1,2010,WD,Normal,216000
1367,60,68,9179,CollgCr,Norm,1Fam,2Story,5,1999,1999,Gable,158,633,240,873,GasA,Y,882,908,1790,1,0,2,1,Gd,7,0,2,588,6,2008,WD,Abnorml,193000
1368,160,41,2665,MeadowV,Norm,TwnhsE,2Story,6,1977,1977,Gable,0,548,36,757,GasA,Y,925,550,1475,0,0,2,0,TA,6,1,1,336,7,2006,WD,Normal,127000
1369,120,NA,4435,CollgCr,Norm,TwnhsE,1Story,5,2003,2004,Gable,170,685,163,848,GasA,Y,848,0,848,1,0,1,0,Gd,4,0,2,420,6,2009,WD,Normal,144000
1370,20,48,10635,CollgCr,Norm,1Fam,1Story,5,2003,2003,Hip,171,370,315,1657,GasA,Y,1668,0,1668,1,0,2,0,Gd,8,1,2,502,5,2010,WD,Normal,232000
1371,50,90,5400,OldTown,Artery,1Fam,1.5Fin,6,1920,1950,Gable,0,315,420,840,GasA,Y,840,534,1374,0,0,1,0,TA,6,0,1,338,10,2009,WD,Normal,105000
1372,80,80,9600,NAmes,Norm,1Fam,SLvl,6,1955,1996,Hip,0,831,161,992,GasA,Y,1661,0,1661,1,0,1,0,Gd,8,1,1,377,10,2008,WD,Normal,165500
1373,60,75,9750,CollgCr,Norm,1Fam,2Story,6,1998,1998,Gable,0,975,133,1108,GasA,Y,1108,989,2097,1,0,2,1,Gd,8,1,2,583,6,2006,WD,Normal,274300
1374,20,NA,11400,NoRidge,Norm,1Fam,1Story,5,2001,2002,Hip,705,1282,1351,2633,GasA,Y,2633,0,2633,1,0,2,1,Ex,8,2,3,804,3,2007,WD,Normal,466500
1375,60,85,10625,Somerst,Norm,1Fam,2Story,5,2005,2005,Gable,0,0,1026,1026,GasA,Y,1026,932,1958,0,0,2,1,Gd,9,1,3,936,7,2008,WD,Normal,250000
1376,20,89,10991,Timber,Norm,1Fam,1Story,5,2007,2007,Gable,80,0,1571,1571,GasA,Y,1571,0,1571,0,0,2,0,Gd,7,1,3,722,12,2007,New,Partial,239000
1377,30,52,6292,SWISU,Norm,1Fam,1Story,5,1930,1950,Gable,0,384,384,768,GasA,N,790,0,790,0,0,1,0,TA,4,0,1,160,4,2008,WD,Normal,91000
1378,50,60,10998,Edwards,Norm,1Fam,1.5Fin,5,1941,1960,Gable,0,408,156,984,GasA,Y,984,620,1604,0,0,2,0,TA,6,0,2,660,7,2009,WD,Normal,117000
1379,160,21,1953,BrDale,Norm,Twnhs,2Story,5,1973,1973,Gable,408,309,174,483,GasA,Y,483,504,987,0,0,1,1,TA,5,0,1,264,6,2006,WD,Normal,83000
1380,80,73,9735,Timber,Norm,1Fam,SLvl,5,2006,2007,Gable,0,0,384,384,GasA,Y,754,640,1394,0,0,2,1,Gd,7,0,2,400,5,2008,WD,Normal,167500
1381,30,45,8212,Edwards,Norm,1Fam,1Story,3,1914,1950,Gable,0,203,661,864,GasA,N,864,0,864,1,0,1,0,TA,5,0,1,200,6,2010,WD,Normal,58500
1382,20,NA,12925,NAmes,Norm,1Fam,1Story,7,1970,1970,Gable,0,865,340,1205,GasA,Y,2117,0,2117,0,0,2,1,TA,7,2,2,550,5,2008,WD,Normal,237500
1383,70,60,7200,OldTown,Norm,1Fam,2Story,7,1920,1950,Hip,0,0,596,596,GasA,Y,998,764,1762,1,0,1,1,Gd,8,0,2,576,10,2006,WD,Normal,157000
1384,30,NA,25339,Sawyer,Norm,1Fam,1Story,7,1918,2007,Gable,0,0,816,816,GasA,Y,1416,0,1416,0,0,2,0,Gd,7,0,2,576,8,2007,WD,Normal,112000
1385,50,60,9060,Edwards,Norm,1Fam,1.5Fin,5,1939,1950,Gable,0,204,356,560,GasA,Y,698,560,1258,0,0,1,0,TA,6,0,1,280,10,2009,WD,Normal,105000
1386,50,40,5436,IDOTRR,Norm,1Fam,1.5Fin,8,1922,2007,Gable,0,735,61,796,GasA,Y,796,358,1154,1,0,1,0,Gd,7,0,1,240,5,2010,WD,Normal,125500
1387,60,80,16692,NWAmes,RRAn,1Fam,2Story,5,1978,1978,Gable,184,790,133,1392,GasA,Y,1392,1392,2784,1,0,3,1,Gd,12,2,2,564,7,2006,WD,Normal,250000
1388,50,60,8520,OldTown,Artery,1Fam,1.5Fin,7,1916,1950,Gable,0,168,0,714,GasW,N,1664,862,2526,0,0,2,0,Gd,10,1,1,216,8,2007,CWD,Family,136000
1389,20,42,14892,Gilbert,Norm,1Fam,1Story,5,2006,2007,Gable,160,1320,426,1746,GasA,Y,1746,0,1746,1,0,2,0,Ex,7,2,3,758,10,2009,WD,Normal,377500
1390,50,60,6000,BrkSide,Norm,1Fam,1.5Fin,6,1941,1950,Gable,0,375,360,735,GasA,Y,869,349,1218,0,1,1,0,TA,6,1,2,440,3,2007,WD,Normal,131000
1391,20,70,9100,CollgCr,Norm,1Fam,1Story,5,2000,2000,Gable,244,1400,125,1525,GasA,Y,1525,0,1525,1,0,2,0,Gd,6,0,2,541,9,2006,WD,Normal,235000
1392,90,65,8944,NAmes,Norm,Duplex,1Story,5,1967,1967,Gable,0,0,1584,1584,GasA,Y,1584,0,1584,0,0,2,0,TA,8,0,3,792,4,2009,WD,Normal,124000
1393,85,68,7838,NAmes,Norm,1Fam,SFoyer,5,1967,1967,Gable,0,769,95,864,GasA,Y,900,0,900,1,0,1,0,TA,6,1,1,288,12,2006,WD,Normal,123000
1394,190,60,10800,OldTown,Norm,2fmCon,1.5Fin,7,1905,2000,Gable,0,0,482,482,GasA,N,1221,691,1912,0,0,2,0,TA,7,1,2,672,4,2008,WD,Normal,163000
1395,120,53,4045,Blmngtn,Norm,TwnhsE,1Story,5,2006,2006,Hip,45,1070,286,1356,GasA,Y,1500,0,1500,1,0,2,0,Gd,6,1,3,648,10,2006,New,Partial,246578
1396,60,88,12665,Timber,Norm,1Fam,2Story,5,2005,2006,Hip,245,0,1094,1094,GasA,Y,1133,1349,2482,0,0,2,1,Gd,9,1,3,642,2,2007,WD,Normal,281213
1397,20,NA,57200,Timber,Norm,1Fam,1Story,5,1948,1950,Gable,0,353,60,747,GasA,Y,1687,0,1687,1,0,1,0,TA,7,2,2,572,6,2010,WD,Normal,160000
1398,70,51,6120,BrkSide,Norm,1Fam,2Story,8,1920,2004,Gable,0,0,939,939,GasA,Y,939,574,1513,0,0,1,1,TA,8,0,1,180,5,2007,WD,Normal,137500
1399,50,60,7200,NAmes,Norm,1Fam,1.5Fin,4,1950,1982,Gable,0,180,676,1208,GasA,Y,1136,768,1904,1,0,1,1,TA,7,0,1,240,5,2009,WD,Normal,138000
1400,50,51,6171,SWISU,Norm,1Fam,1.5Fin,6,1925,1990,Gable,0,264,712,976,GasA,Y,1160,448,1608,0,0,2,1,Gd,7,1,1,216,10,2009,WD,Normal,137450
1401,50,50,6000,BrkSide,Norm,1Fam,1.5Fin,7,1929,1950,Gable,0,0,862,862,GasA,Y,950,208,1158,0,0,1,0,TA,5,1,1,208,7,2008,WD,Normal,120000
1402,60,62,7415,Gilbert,Norm,1Fam,2Story,5,2004,2004,Gable,0,759,80,839,GasA,Y,864,729,1593,1,0,2,1,TA,8,1,2,398,4,2008,WD,Normal,193000
1403,20,64,6762,CollgCr,Norm,1Fam,1Story,5,2006,2006,Gable,0,0,1286,1286,GasA,Y,1294,0,1294,0,0,2,0,Gd,6,1,2,662,7,2006,New,Partial,193879
1404,20,49,15256,Somerst,RRAn,1Fam,1Story,5,2007,2007,Gable,84,929,556,1485,GasA,Y,1464,0,1464,1,0,2,0,Gd,6,0,3,754,8,2007,WD,Normal,282922
1405,50,60,10410,OldTown,Artery,1Fam,1.5Fin,4,1915,1950,Gable,0,0,672,672,GasA,Y,694,520,1214,0,0,1,0,TA,6,0,3,936,1,2006,WD,Family,105000
1406,120,44,3842,Crawfor,Norm,TwnhsE,1Story,5,2004,2005,Hip,174,1373,221,1594,GasA,Y,1646,0,1646,1,1,2,0,Gd,5,1,2,482,1,2008,WD,Normal,275000
1407,85,70,8445,CollgCr,Norm,1Fam,SFoyer,7,1972,2007,Gable,0,656,112,768,GasA,Y,768,0,768,1,0,1,0,TA,5,0,2,396,3,2009,WD,Normal,133000
1408,20,NA,8780,Mitchel,Norm,1Fam,1Story,5,1985,1985,Gable,0,625,208,833,GasA,Y,833,0,833,1,0,1,0,TA,5,0,0,0,3,2009,WD,Normal,112000
1409,70,60,7740,OldTown,Norm,1Fam,2Story,7,1910,1950,Gable,0,0,622,622,GasA,Y,741,622,1363,0,0,1,0,TA,6,0,2,528,6,2010,WD,Normal,125500
